Id|Array ID|Date In|Date Out|Version Label|Status|Days in Step|Days in Step + Status
670|2|2024-01-16 18:49:00|2024-02-24 19:49:00|20|Monitored|39|39 - Monitored
670|3|2024-02-24 19:49:00||25|Issue Engagement|158|158 - Issue Engagement
671|1|2023-03-02 15:45:00||8|Intake|517|517 - Intake
672|1|2022-05-21 10:18:00|2022-05-26 19:18:00|4|Intake|5|5 - Intake
672|2|2022-05-26 19:18:00|2022-06-12 01:18:00|16|Active Management|16|16 - Active Management
672|3|2022-06-12 01:18:00||26|Pending Closure|780|780 - Pending Closure
673|1|2022-07-31 09:19:00|2022-09-10 10:19:00|7|Closed|41|41 - Closed
673|2|2022-09-10 10:19:00|2022-09-17 17:19:00|13|Deleted/Error|7|7 - Deleted/Error
673|3|2022-09-17 17:19:00||15|Active Management|683|683 - Active Management
674|1|2024-03-06 16:52:00||7|Active Management|147|147 - Active Management
675|1|2024-02-16 12:44:00|2024-02-25 13:44:00|7|Issue Engagement|9|9 - Issue Engagement
675|2|2024-02-25 13:44:00||8|Pending Closure|157|157 - Pending Closure
676|1|2022-10-19 14:38:00|2022-10-24 02:38:00|4|Monitored|4|4 - Monitored
676|2|2022-10-24 02:38:00|2022-11-11 04:38:00|14|Duplicate/Related To|18|18 - Duplicate/Related To
676|3|2022-11-11 04:38:00|2022-12-24 12:38:00|17|Closed|43|43 - Closed
676|4|2022-12-24 12:38:00||25|Pending Closure|585|585 - Pending Closure
677|1|2022-05-18 16:04:00||6|Closed|805|805 - Closed
678|1|2023-10-17 11:43:00|2023-11-30 23:43:00|1|Duplicate/Related To|44|44 - Duplicate/Related To
678|2|2023-11-30 23:43:00|2023-12-03 09:43:00|9|Pending Closure|2|2 - Pending Closure
678|3|2023-12-03 09:43:00||10|Active Management|241|241 - Active Management
679|1|2023-06-30 12:59:00|2023-07-28 14:59:00|3|Monitored|28|28 - Monitored
679|2|2023-07-28 14:59:00||15|Active Management|369|369 - Active Management
680|1|2024-01-03 12:49:00|2024-02-03 13:49:00|4|Pending Closure|31|31 - Pending Closure
680|2|2024-02-03 13:49:00|2024-02-09 21:49:00|13|Pending Closure|6|6 - Pending Closure
680|3|2024-02-09 21:49:00||21|Closed|173|173 - Closed
681|1|2024-05-04 14:01:00|2024-05-05 14:01:00|7|Duplicate/Related To|1|1 - Duplicate/Related To
681|2|2024-05-05 14:01:00||18|Closed|87|87 - Closed
682|1|2022-11-30 16:22:00|2023-01-04 01:22:00|6|Issue Engagement|34|34 - Issue Engagement
682|2|2023-01-04 01:22:00||11|Closed|574|574 - Closed
683|1|2024-03-11 14:19:00|2024-04-20 21:19:00|8|Monitored|40|40 - Monitored
683|2|2024-04-20 21:19:00|2024-05-26 22:19:00|11|Pending Closure|36|36 - Pending Closure
683|3|2024-05-26 22:19:00||22|Issue Engagement|66|66 - Issue Engagement
684|1|2023-09-24 11:33:00|2023-10-02 22:33:00|6|Intake|8|8 - Intake
684|2|2023-10-02 22:33:00|2023-11-02 10:33:00|15|Closed|30|30 - Closed
684|3|2023-11-02 10:33:00||24|Issue Engagement|272|272 - Issue Engagement
685|1|2022-11-01 11:11:00|2022-12-02 18:11:00|8|Duplicate/Related To|31|31 - Duplicate/Related To
685|2|2022-12-02 18:11:00||12|Monitored|607|607 - Monitored
686|1|2022-09-21 08:27:00|2022-09-30 08:27:00|5|Duplicate/Related To|9|9 - Duplicate/Related To
686|2|2022-09-30 08:27:00|2022-10-03 10:27:00|15|Active Management|3|3 - Active Management
686|3|2022-10-03 10:27:00|2022-10-04 19:27:00|16|Closed|1|1 - Closed
686|4|2022-10-04 19:27:00||25|Issue Engagement|666|666 - Issue Engagement
687|1|2023-10-16 08:48:00|2023-10-26 09:48:00|7|Pending Closure|10|10 - Pending Closure
687|2|2023-10-26 09:48:00|2023-12-04 19:48:00|8|Deleted/Error|39|39 - Deleted/Error
687|3|2023-12-04 19:48:00||19|Intake|240|240 - Intake
688|1|2022-11-23 16:07:00|2023-01-04 20:07:00|8|Monitored|42|42 - Monitored
688|2|2023-01-04 20:07:00|2023-01-24 07:07:00|20|Pending Closure|19|19 - Pending Closure
688|3|2023-01-24 07:07:00||23|Intake|554|554 - Intake
689|1|2024-05-04 09:01:00|2024-05-06 12:01:00|1|Intake|2|2 - Intake
689|2|2024-05-06 12:01:00||6|Active Management|86|86 - Active Management
690|1|2022-08-28 16:58:00|2022-09-14 00:58:00|2|Issue Engagement|16|16 - Issue Engagement
690|2|2022-09-14 00:58:00|2022-10-14 04:58:00|11|Pending Closure|30|30 - Pending Closure
690|3|2022-10-14 04:58:00|2022-11-05 16:58:00|17|Monitored|22|22 - Monitored
690|4|2022-11-05 16:58:00||28|Duplicate/Related To|634|634 - Duplicate/Related To
691|1|2023-05-27 08:25:00|2023-06-01 15:25:00|2|Issue Engagement|5|5 - Issue Engagement
691|2|2023-06-01 15:25:00||4|Intake|426|426 - Intake
693|1|2024-05-03 08:25:00||8|Issue Engagement|89|89 - Issue Engagement
694|1|2024-06-23 13:12:00|2024-06-27 18:12:00|5|Active Management|4|4 - Active Management
694|2|2024-06-27 18:12:00|2024-07-16 19:12:00|16|Active Management|19|19 - Active Management
694|3|2024-07-16 19:12:00|2024-07-31 23:59:59|26|Pending Closure|15|15 - Pending Closure
694|4|2024-07-31 23:59:59||35|Issue Engagement|0|0 - Issue Engagement
695|1|2023-12-16 11:08:00|2023-12-24 13:08:00|5|Issue Engagement|8|8 - Issue Engagement
695|2|2023-12-24 13:08:00||15|Monitored|220|220 - Monitored
696|1|2022-06-21 12:15:00||6|Duplicate/Related To|771|771 - Duplicate/Related To
697|1|2023-08-17 12:17:00|2023-09-23 19:17:00|5|Duplicate/Related To|37|37 - Duplicate/Related To
697|2|2023-09-23 19:17:00|2023-11-01 21:17:00|17|Pending Closure|39|39 - Pending Closure
697|3|2023-11-01 21:17:00||18|Monitored|273|273 - Monitored
698|1|2022-11-27 15:11:00|2022-12-07 15:11:00|1|Active Management|10|10 - Active Management
698|2|2022-12-07 15:11:00|2022-12-13 19:11:00|12|Monitored|6|6 - Monitored
698|3|2022-12-13 19:11:00|2023-01-04 19:11:00|18|Active Management|22|22 - Active Management
698|4|2023-01-04 19:11:00||26|Duplicate/Related To|574|574 - Duplicate/Related To
699|1|2023-05-03 15:49:00|2023-05-18 17:49:00|1|Closed|15|15 - Closed
699|2|2023-05-18 17:49:00||6|Pending Closure|440|440 - Pending Closure
700|1|2023-06-01 14:31:00||3|Intake|426|426 - Intake
701|1|2023-03-09 12:15:00|2023-04-10 17:15:00|7|Pending Closure|32|32 - Pending Closure
701|2|2023-04-10 17:15:00|2023-05-08 00:15:00|13|Issue Engagement|27|27 - Issue Engagement
701|3|2023-05-08 00:15:00||15|Duplicate/Related To|450|450 - Duplicate/Related To
702|1|2023-05-19 12:30:00|2023-06-27 20:30:00|2|Intake|39|39 - Intake
702|2|2023-06-27 20:30:00||10|Active Management|400|400 - Active Management
703|1|2023-05-17 11:54:00||3|Issue Engagement|441|441 - Issue Engagement
704|1|2023-03-14 16:07:00|2023-04-03 16:07:00|8|Pending Closure|20|20 - Pending Closure
704|2|2023-04-03 16:07:00|2023-05-07 16:07:00|13|Closed|34|34 - Closed
704|3|2023-05-07 16:07:00|2023-05-25 19:07:00|21|Pending Closure|18|18 - Pending Closure
704|4|2023-05-25 19:07:00||29|Monitored|433|433 - Monitored
705|1|2024-05-22 10:21:00|2024-06-11 10:21:00|2|Issue Engagement|20|20 - Issue Engagement
705|2|2024-06-11 10:21:00||9|Deleted/Error|50|50 - Deleted/Error
706|1|2022-07-09 10:23:00|2022-07-31 15:23:00|8|Closed|22|22 - Closed
706|2|2022-07-31 15:23:00||18|Duplicate/Related To|731|731 - Duplicate/Related To
707|1|2024-01-12 09:15:00|2024-01-29 20:15:00|8|Pending Closure|17|17 - Pending Closure
707|2|2024-01-29 20:15:00|2024-02-24 02:15:00|14|Duplicate/Related To|25|25 - Duplicate/Related To
707|3|2024-02-24 02:15:00|2024-02-29 13:15:00|18|Monitored|5|5 - Monitored
707|4|2024-02-29 13:15:00||22|Active Management|153|153 - Active Management
708|1|2023-03-22 12:53:00|2023-04-08 16:53:00|5|Deleted/Error|17|17 - Deleted/Error
708|2|2023-04-08 16:53:00|2023-05-21 00:53:00|10|Monitored|42|42 - Monitored
708|3|2023-05-21 00:53:00||20|Pending Closure|437|437 - Pending Closure
709|1|2022-10-05 08:15:00|2022-10-25 12:15:00|5|Issue Engagement|20|20 - Issue Engagement
709|2|2022-10-25 12:15:00||6|Duplicate/Related To|645|645 - Duplicate/Related To
710|1|2024-02-12 13:23:00|2024-02-16 15:23:00|1|Deleted/Error|4|4 - Deleted/Error
710|2|2024-02-16 15:23:00||12|Monitored|166|166 - Monitored
711|1|2024-01-01 16:46:00|2024-02-03 20:46:00|2|Deleted/Error|33|33 - Deleted/Error
711|2|2024-02-03 20:46:00|2024-02-29 20:46:00|8|Monitored|26|26 - Monitored
711|3|2024-02-29 20:46:00||11|Issue Engagement|153|153 - Issue Engagement
712|1|2023-10-13 13:33:00|2023-10-28 14:33:00|7|Active Management|15|15 - Active Management
712|2|2023-10-28 14:33:00|2023-11-08 18:33:00|13|Closed|11|11 - Closed
712|3|2023-11-08 18:33:00|2023-12-10 23:33:00|18|Issue Engagement|32|32 - Issue Engagement
712|4|2023-12-10 23:33:00||24|Duplicate/Related To|234|234 - Duplicate/Related To
713|1|2023-06-22 13:41:00|2023-07-26 22:41:00|2|Active Management|34|34 - Active Management
713|2|2023-07-26 22:41:00||6|Issue Engagement|371|371 - Issue Engagement
714|1|2022-07-03 08:02:00|2022-07-22 14:02:00|8|Closed|19|19 - Closed
714|2|2022-07-22 14:02:00||10|Deleted/Error|740|740 - Deleted/Error
715|1|2023-02-08 09:51:00|2023-02-23 11:51:00|7|Active Management|15|15 - Active Management
715|2|2023-02-23 11:51:00||8|Closed|524|524 - Closed
716|1|2023-08-11 08:39:00|2023-08-28 14:39:00|7|Active Management|17|17 - Active Management
716|2|2023-08-28 14:39:00|2023-09-04 02:39:00|17|Deleted/Error|6|6 - Deleted/Error
716|3|2023-09-04 02:39:00||27|Closed|331|331 - Closed
717|1|2023-05-17 14:41:00|2023-06-17 00:41:00|4|Intake|30|30 - Intake
717|2|2023-06-17 00:41:00||7|Issue Engagement|410|410 - Issue Engagement
718|1|2024-03-20 16:00:00|2024-03-23 19:00:00|3|Closed|3|3 - Closed
718|2|2024-03-23 19:00:00||9|Active Management|130|130 - Active Management
719|1|2023-11-02 13:33:00|2023-11-12 18:33:00|4|Issue Engagement|10|10 - Issue Engagement
719|2|2023-11-12 18:33:00|2023-11-21 23:33:00|15|Issue Engagement|9|9 - Issue Engagement
719|3|2023-11-21 23:33:00||20|Active Management|253|253 - Active Management
720|1|2023-03-29 16:40:00|2023-04-29 00:40:00|6|Deleted/Error|30|30 - Deleted/Error
720|2|2023-04-29 00:40:00|2023-06-10 10:40:00|17|Duplicate/Related To|42|42 - Duplicate/Related To
720|3|2023-06-10 10:40:00||19|Pending Closure|417|417 - Pending Closure
721|1|2022-12-02 14:17:00|2022-12-23 02:17:00|5|Issue Engagement|20|20 - Issue Engagement
721|2|2022-12-23 02:17:00|2023-01-14 12:17:00|6|Deleted/Error|22|22 - Deleted/Error
721|3|2023-01-14 12:17:00|2023-02-08 18:17:00|9|Issue Engagement|25|25 - Issue Engagement
721|4|2023-02-08 18:17:00||18|Duplicate/Related To|539|539 - Duplicate/Related To
722|1|2023-07-31 14:19:00|2023-08-22 01:19:00|4|Active Management|21|21 - Active Management
722|2|2023-08-22 01:19:00||10|Pending Closure|344|344 - Pending Closure
723|1|2022-06-21 10:06:00||6|Monitored|771|771 - Monitored
724|1|2023-05-10 13:32:00|2023-06-11 16:32:00|8|Closed|32|32 - Closed
724|2|2023-06-11 16:32:00|2023-07-22 23:32:00|11|Active Management|41|41 - Active Management
724|3|2023-07-22 23:32:00||22|Deleted/Error|375|375 - Deleted/Error
726|1|2024-06-28 09:34:00|2024-07-31 23:59:59|6|Duplicate/Related To|33|33 - Duplicate/Related To
726|2|2024-07-31 23:59:59||17|Intake|0|0 - Intake
728|1|2022-05-23 11:59:00|2022-06-12 16:59:00|4|Closed|20|20 - Closed
728|2|2022-06-12 16:59:00|2022-07-23 20:59:00|13|Issue Engagement|41|41 - Issue Engagement
728|3|2022-07-23 20:59:00||19|Pending Closure|739|739 - Pending Closure
729|1|2023-02-23 16:17:00|2023-03-03 21:17:00|1|Issue Engagement|8|8 - Issue Engagement
729|2|2023-03-03 21:17:00|2023-04-14 05:17:00|4|Closed|41|41 - Closed
729|3|2023-04-14 05:17:00||9|Intake|474|474 - Intake
730|1|2023-09-16 09:51:00||8|Intake|319|319 - Intake
731|1|2023-07-26 11:19:00||7|Active Management|371|371 - Active Management
732|1|2024-05-25 09:20:00|2024-06-02 13:20:00|1|Monitored|8|8 - Monitored
732|2|2024-06-02 13:20:00|2024-06-22 20:20:00|3|Closed|20|20 - Closed
732|3|2024-06-22 20:20:00||9|Issue Engagement|39|39 - Issue Engagement
733|1|2024-05-24 11:07:00|2024-06-02 18:07:00|6|Deleted/Error|9|9 - Deleted/Error
733|2|2024-06-02 18:07:00|2024-06-28 21:07:00|9|Active Management|26|26 - Active Management
733|3|2024-06-28 21:07:00|2024-07-31 23:59:59|20|Monitored|33|33 - Monitored
733|4|2024-07-31 23:59:59||29|Issue Engagement|0|0 - Issue Engagement
734|1|2024-07-23 11:49:00|2024-07-31 23:59:59|3|Deleted/Error|8|8 - Deleted/Error
734|2|2024-07-31 23:59:59||14|Active Management|0|0 - Active Management
735|1|2023-04-30 09:26:00|2023-06-04 15:26:00|8|Monitored|35|35 - Monitored
735|2|2023-06-04 15:26:00|2023-07-02 01:26:00|18|Duplicate/Related To|27|27 - Duplicate/Related To
735|3|2023-07-02 01:26:00||25|Pending Closure|395|395 - Pending Closure
736|1|2023-08-21 09:57:00|2023-09-26 10:57:00|2|Intake|36|36 - Intake
736|2|2023-09-26 10:57:00||3|Monitored|309|309 - Monitored
737|1|2022-07-08 09:07:00|2022-07-23 12:07:00|7|Closed|15|15 - Closed
737|2|2022-07-23 12:07:00|2022-07-26 23:07:00|13|Active Management|3|3 - Active Management
737|3|2022-07-26 23:07:00||18|Deleted/Error|736|736 - Deleted/Error
738|1|2024-06-14 12:00:00||4|Intake|47|47 - Intake
739|1|2022-12-30 10:39:00||1|Duplicate/Related To|579|579 - Duplicate/Related To
740|1|2023-02-10 13:13:00|2023-03-06 19:13:00|6|Duplicate/Related To|24|24 - Duplicate/Related To
740|2|2023-03-06 19:13:00|2023-03-13 22:13:00|11|Closed|7|7 - Closed
740|3|2023-03-13 22:13:00||16|Deleted/Error|506|506 - Deleted/Error
741|1|2022-07-25 16:57:00||5|Monitored|737|737 - Monitored
742|1|2023-09-24 10:32:00||2|Closed|311|311 - Closed
743|1|2024-01-27 14:05:00|2024-02-05 21:05:00|7|Closed|9|9 - Closed
743|2|2024-02-05 21:05:00||9|Deleted/Error|177|177 - Deleted/Error
744|1|2024-02-28 16:34:00|2024-04-03 16:34:00|5|Duplicate/Related To|35|35 - Duplicate/Related To
744|2|2024-04-03 16:34:00||14|Pending Closure|119|119 - Pending Closure
745|1|2023-07-12 15:26:00||3|Pending Closure|385|385 - Pending Closure
746|1|2023-01-13 11:06:00|2023-01-31 14:06:00|5|Issue Engagement|18|18 - Issue Engagement
746|2|2023-01-31 14:06:00|2023-02-17 21:06:00|13|Monitored|17|17 - Monitored
746|3|2023-02-17 21:06:00|2023-03-08 03:06:00|14|Issue Engagement|18|18 - Issue Engagement
746|4|2023-03-08 03:06:00||19|Intake|511|511 - Intake
747|1|2023-01-02 09:38:00|2023-01-04 15:38:00|2|Monitored|2|2 - Monitored
747|2|2023-01-04 15:38:00||7|Issue Engagement|574|574 - Issue Engagement
748|1|2023-12-28 11:02:00|2024-01-15 16:02:00|4|Deleted/Error|18|18 - Deleted/Error
748|2|2024-01-15 16:02:00|2024-02-28 16:02:00|10|Intake|44|44 - Intake
748|3|2024-02-28 16:02:00|2024-03-19 00:02:00|18|Active Management|19|19 - Active Management
748|4|2024-03-19 00:02:00||28|Monitored|134|134 - Monitored
749|1|2022-07-03 15:44:00|2022-08-14 00:44:00|5|Closed|41|41 - Closed
749|2|2022-08-14 00:44:00||15|Duplicate/Related To|717|717 - Duplicate/Related To
750|1|2024-01-10 13:05:00|2024-01-29 21:05:00|4|Issue Engagement|19|19 - Issue Engagement
750|2|2024-01-29 21:05:00||7|Active Management|184|184 - Active Management
751|1|2024-04-27 11:53:00|2024-05-07 16:53:00|3|Pending Closure|10|10 - Pending Closure
751|2|2024-05-07 16:53:00|2024-05-26 00:53:00|5|Duplicate/Related To|18|18 - Duplicate/Related To
751|3|2024-05-26 00:53:00||11|Active Management|66|66 - Active Management
752|1|2023-01-24 10:50:00|2023-03-07 12:50:00|1|Active Management|42|42 - Active Management
752|2|2023-03-07 12:50:00||13|Intake|512|512 - Intake
753|1|2023-02-25 09:26:00|2023-03-24 13:26:00|3|Deleted/Error|27|27 - Deleted/Error
753|2|2023-03-24 13:26:00|2023-04-09 16:26:00|11|Closed|16|16 - Closed
753|3|2023-04-09 16:26:00||23|Intake|479|479 - Intake
754|1|2022-10-11 15:00:00||4|Monitored|659|659 - Monitored
755|1|2023-11-26 11:36:00|2023-12-20 13:36:00|4|Intake|24|24 - Intake
755|2|2023-12-20 13:36:00|2024-01-29 15:36:00|15|Monitored|40|40 - Monitored
755|3|2024-01-29 15:36:00||19|Duplicate/Related To|184|184 - Duplicate/Related To
756|1|2024-07-05 12:54:00|2024-07-16 20:54:00|1|Intake|11|11 - Intake
756|2|2024-07-16 20:54:00|2024-07-20 02:54:00|12|Monitored|3|3 - Monitored
756|3|2024-07-20 02:54:00||18|Issue Engagement|11|11 - Issue Engagement
757|1|2023-12-24 11:57:00|2024-01-17 18:57:00|2|Deleted/Error|24|24 - Deleted/Error
757|2|2024-01-17 18:57:00||7|Monitored|196|196 - Monitored
758|1|2023-09-21 08:20:00|2023-10-11 18:20:00|1|Active Management|20|20 - Active Management
758|2|2023-10-11 18:20:00||8|Closed|294|294 - Closed
759|1|2023-10-13 15:44:00||1|Issue Engagement|292|292 - Issue Engagement
760|1|2023-02-11 14:15:00|2023-03-07 20:15:00|5|Closed|24|24 - Closed
760|2|2023-03-07 20:15:00||8|Intake|512|512 - Intake
